,country,year,co2_e,coal_c,elec_g,elec_c,hydro_g,nuclear_g,gas_g,oil_c,oil_g
366,Germany,1974,13.5,1.78,0.0,4800.0,0.0193,0.0158,0.225,1.86,0.0
859,Romania,1981,8.7,0.572,0.0,2950.0,0.049,0.0,1.29,0.733,0.534
514,Israel,1976,5.76,0.0,0.0,2720.0,0.0,0.0,0.0,1.81,0.0
1550,Austria,1992,7.72,0.427,6540.0,6230.0,0.385,0.0,0.0,1.45,0.0
1248,Qatar,1987,27.2,0.0,10400.0,10400.0,0.0,0.0,11.8,5.43,36.2
1517,Mexico,1991,3.86,0.0382,1500.0,1330.0,0.0219,0.00424,0.269,0.875,1.79
2018,Austria,1998,8.35,0.405,7140.0,6710.0,0.401,0.0,0.0,1.54,0.0
1794,China,1995,2.63,0.536,812.0,770.0,0.0135,0.00091,0.0125,0.129,0.12
851,New Zealand,1981,5.24,0.369,0.0,6500.0,0.531,0.0,0.0,1.23,0.0
2998,Morocco,2010,1.74,0.0862,732.0,773.0,0.00933,0.0,0.0,0.379,0.0
2654,Cyprus,2006,7.84,0.0289,4450.0,4200.0,0.0,0.0,0.0,2.79,0.0
2381,Oman,2002,10.8,0.00014,4420.0,3420.0,0.0,0.0,6.13,1.78,18.8
1662,Israel,1993,8.98,0.724,5270.0,4620.0,0.00045,0.0,0.0,2.02,0.0
1128,Venezuela,1985,5.84,0.0103,2730.0,2330.0,0.113,0.0,0.955,1.18,5.28
2611,Malaysia,2005,7.08,0.268,3840.0,2850.0,0.0171,0.0,2.27,1.09,1.33
3202,Germany,2013,10.3,1.02,7870.0,7220.0,0.0,0.0,0.0911,1.36,0.0
2289,Kazakhstan,2001,8.57,1.5,3710.0,3510.0,0.0466,0.0,0.499,0.517,2.69
845,Luxembourg,1981,26.1,4.02,0.0,11100.0,0.0255,0.0,0.0,2.83,0.0
2010,USA,1997,21.0,1.89,13700.0,12900.0,0.105,0.21,1.62,3.06,1.4
3010,Portugal,2010,5.0,0.155,5110.0,4960.0,0.13,0.0,0.0,1.19,0.0
1427,Iceland,1990,8.78,0.255,17400.0,16100.0,1.42,0.0,0.0,2.56,0.0
2270,Egypt,2001,1.77,0.0109,1150.0,991.0,0.0189,0.0,0.297,0.372,0.536
549,Austria,1977,7.34,0.426,0.0,4140.0,0.278,0.0,0.0,1.46,0.0
1105,Luxembourg,1985,25.2,3.82,2560.0,12100.0,0.0204,0.0,0.0,2.81,0.0
361,Chile,1974,2.48,0.101,0.0,797.0,0.0533,0.0,0.0,0.482,0.0
892,Finland,1982,8.9,0.651,0.0,8530.0,0.233,0.299,0.0,2.34,0.0
2574,China,2005,4.34,0.995,1880.0,1780.0,0.0261,0.00349,0.0321,0.246,0.136
445,Ireland,1975,7.03,0.542,0.0,2180.0,0.0141,0.0,0.0,1.67,0.0
1086,Spain,1985,5.17,0.464,3270.0,2980.0,0.0699,0.0627,0.0,1.11,0.0
2991,Kazakhstan,2010,14.5,2.05,5090.0,4730.0,0.043,0.0,1.08,0.605,4.9
1061,Turkey,1984,1.97,0.207,0.0,614.0,0.0239,0.0,0.0,0.353,0.0
1666,South Korea,1993,7.27,0.583,3650.0,3090.0,0.00825,0.114,0.0,1.79,0.0
480,South Africa,1975,7.35,1.39,0.0,2690.0,0.00375,0.0,0.0,0.464,0.0
640,Ireland,1978,7.16,0.526,0.0,2690.0,0.018,0.0,0.0,1.83,0.0
625,Czech Republic,1978,18.3,3.87,0.0,4500.0,0.0155,0.0,0.0,1.19,0.0
14,Iceland,1965,7.26,0.034,0.0,2970.0,0.288,0.0,0.0,2.44,0.0
2213,Kuwait,2000,26.1,1e-05,15800.0,14900.0,0.0,0.0,3.83,5.77,53.7
2666,Greece,2006,10.1,0.751,5430.0,5430.0,0.0449,0.0,0.0,2.02,0.0
1543,Uzbekistan,1991,5.4,0.08,2590.0,2320.0,0.0247,0.0,1.56,0.511,0.134
3310,Morocco,2014,1.75,0.118,856.0,903.0,0.0,0.0,0.0,0.37,0.0
3145,Italy,2012,6.56,0.262,5000.0,5400.0,0.0,0.0,0.118,1.08,0.0901
1626,Argentina,1993,3.46,0.0204,1820.0,1490.0,0.0604,0.0196,0.53,0.622,0.915
464,Peru,1975,1.42,0.0109,0.0,436.0,0.031,0.0,0.0317,0.382,0.246
2487,Azerbaijan,2004,3.8,0.00011,2570.0,2280.0,0.0279,0.0,0.462,0.545,1.83
1168,Kuwait,1986,19.2,0.0,9240.0,7960.0,0.0,0.0,2.55,4.23,32.4
405,Saudi Arabia,1974,14.0,0.0,0.0,474.0,0.0,0.0,0.264,3.58,60.9
2641,Australia,2006,19.1,2.75,11600.0,10600.0,0.0651,0.0,1.7,2.08,1.15
1437,Latvia,1990,7.33,0.266,2500.0,3400.0,0.145,0.0,0.0,1.24,0.0
2490,Bulgaria,2004,6.4,0.913,5370.0,3970.0,0.035,0.186,0.0,0.604,0.0
3088,Portugal,2011,4.9,0.21,4960.0,4850.0,0.0929,0.0,0.0,1.12,0.0
2525,Kuwait,2004,28.7,4e-05,18700.0,17100.0,0.0,0.0,4.05,8.08,56.0
629,Ecuador,1978,1.37,0.0,0.0,287.0,0.00904,0.0,0.0,0.287,1.44
609,Vietnam,1977,0.3,0.0524,0.0,54.8,0.001,0.0,0.0,0.0156,0.0
2073,Poland,1998,8.79,1.64,3700.0,3210.0,0.00517,0.0,0.0842,0.54,0.0
2637,Vietnam,2005,1.13,0.112,621.0,575.0,0.0175,0.0,0.0637,0.146,0.225
2409,Azerbaijan,2003,3.67,0.00036,2550.0,2240.0,0.0253,0.0,0.48,0.511,1.84
133,Canada,1970,16.0,0.792,0.0,8960.0,0.626,0.00411,2.17,3.35,3.28
1,Austria,1965,5.23,0.696,0.0,2310.0,0.186,0.0,0.0,0.761,0.0
293,Brazil,1973,1.29,0.0248,0.0,547.0,0.0482,0.0,0.00169,0.38,0.0895
886,Germany,1982,13.0,1.8,0.0,5820.0,0.0218,0.0821,0.183,1.62,0.0
1875,Czech Republic,1996,13.0,2.26,6210.0,5730.0,0.0164,0.107,0.0,0.806,0.0
1879,Ecuador,1996,2.05,0.0,827.0,608.0,0.0471,0.0,0.0,0.614,1.79
583,Kuwait,1977,14.9,0.0,0.0,4420.0,0.0,0.0,2.98,3.55,87.4
2398,Turkey,2002,3.39,0.296,1990.0,1650.0,0.0442,0.0,0.0,0.474,0.0
881,Chile,1982,1.74,0.0617,0.0,883.0,0.0665,0.0,0.0,0.413,0.0
2944,Turkey,2009,4.43,0.433,2730.0,2290.0,0.043,0.0,0.0,0.457,0.0
2543,Qatar,2004,56.7,0.0,17600.0,15800.0,0.0,0.0,46.3,3.94,66.2
330,Norway,1973,7.7,0.237,0.0,15500.0,1.58,0.0,0.0,2.17,0.394
2009,Ukraine,1997,6.79,0.746,3550.0,2960.0,0.0168,0.136,0.282,0.277,0.0
53,Austria,1967,5.4,0.621,0.0,2450.0,0.203,0.0,0.0,0.88,0.0
1534,Slovak Republic,1991,10.1,1.31,4660.0,5120.0,0.0229,0.19,0.0,0.82,0.0
2838,Sri Lanka,2008,0.6,0.00288,501.0,426.0,0.0173,0.0,0.0,0.199,0.0
913,Malaysia,1982,2.12,0.00587,0.0,757.0,0.0088,0.0,0.164,0.627,1.0
488,Brazil,1976,1.41,0.0311,0.0,712.0,0.0643,0.0,0.0038,0.426,0.0826
2817,Spain,2008,7.29,0.293,6810.0,6030.0,0.0448,0.112,0.0,1.68,0.0
1594,Morocco,1992,0.994,0.043,378.0,407.0,0.00323,0.0,0.0,0.254,0.0
2407,Australia,2003,18.9,2.7,11500.0,10500.0,0.0706,0.0,1.48,1.97,1.5
1639,Colombia,1993,1.81,0.1,1190.0,885.0,0.0682,0.0,0.0955,0.32,0.685
1490,Egypt,1991,1.35,0.0136,754.0,680.0,0.0147,0.0,0.131,0.407,0.791
3340,South Africa,2014,8.86,1.64,4670.0,4180.0,0.0,0.0,0.0,0.485,0.0
1890,Indonesia,1996,1.28,0.0323,294.0,295.0,0.00347,0.0,0.279,0.221,0.384
1447,Peru,1990,0.95,0.00656,626.0,539.0,0.0415,0.0,0.0167,0.264,0.307
544,Vietnam,1976,0.28,0.0489,0.0,47.9,0.00094,0.0,0.0,0.0159,0.0
149,Norway,1970,7.22,0.221,0.0,13500.0,1.28,0.0,0.0,2.12,0.0
2564,Austria,2005,9.63,0.484,8090.0,7980.0,0.383,0.0,0.0,1.67,0.0
885,Czech Republic,1982,17.5,3.72,0.0,4680.0,0.0139,0.0,0.0,1.01,0.0
1242,Oman,1987,5.81,0.0,2400.0,1950.0,0.0,0.0,1.15,0.694,17.9
2799,Azerbaijan,2008,4.02,0.00042,2450.0,2040.0,0.0215,0.0,1.55,0.407,5.14
1771,Thailand,1994,2.29,0.107,1210.0,1110.0,0.00656,0.0,0.162,0.53,0.058
494,Cyprus,1976,3.79,0.0,0.0,1150.0,0.0,0.0,0.0,1.11,0.0
639,India,1978,0.422,0.0761,0.0,136.0,0.00607,0.00036,0.00198,0.043,0.0169
2512,Croatia,2004,5.23,0.157,3190.0,3430.0,0.135,0.0,0.0,1.01,0.0
2191,Ecuador,2000,1.62,0.0,837.0,638.0,0.053,0.0,0.0,0.513,1.7
1150,Egypt,1986,1.47,0.0148,641.0,581.0,0.0154,0.0,0.0929,0.413,0.813
2286,Israel,2001,10.4,1.19,7230.0,6400.0,0.00014,0.0,0.0,2.06,0.0
2800,Belgium,2008,11.2,0.425,7880.0,8520.0,0.00332,0.37,0.0,3.31,0.0
2640,Argentina,2006,4.45,0.0217,2890.0,2360.0,0.0836,0.0169,0.981,0.554,1.0
2677,Italy,2006,8.36,0.285,5370.0,5830.0,0.0538,0.0,0.155,1.48,0.0985
924,Romania,1982,8.56,0.544,0.0,2930.0,0.0454,0.0,1.3,0.717,0.536
2878,Belgium,2009,9.93,0.272,8400.0,7900.0,0.00265,0.381,0.0,2.95,0.0
247,Hungary,1972,6.66,0.834,0.0,1830.0,0.00091,0.0,0.0,0.696,0.0
1013,Colombia,1984,1.66,0.101,0.0,736.0,0.0499,0.0,0.107,0.269,0.307
1896,Israel,1996,9.58,0.923,6000.0,5340.0,0.00038,0.0,0.0,2.28,0.0
2621,Qatar,2005,58.6,0.0,16600.0,15800.0,0.0,0.0,47.1,4.13,60.7
1132,Argentina,1986,3.39,0.0339,1600.0,1330.0,0.0586,0.0159,0.422,0.702,0.745
2431,UK,2003,9.6,0.64,6690.0,6170.0,0.00466,0.128,1.56,1.32,1.78
3047,Denmark,2011,7.93,0.58,6310.0,6170.0,0.00026,0.0,1.06,1.45,1.96
2385,Poland,2002,7.97,1.42,3740.0,3210.0,0.00513,0.0,0.0927,0.516,0.0
2387,Qatar,2002,63.6,0.0,17100.0,14300.0,0.0,0.0,41.0,4.18,58.3
2019,Azerbaijan,1998,3.97,0.0,2250.0,1940.0,0.021,0.0,0.548,0.744,1.43
604,Thailand,1977,0.723,0.00346,0.0,242.0,0.00631,0.0,0.0,0.22,0.0
1956,Algeria,1997,2.93,0.0172,723.0,581.0,0.00022,0.0,2.16,0.269,2.07
2866,Turkey,2008,4.4,0.42,2820.0,2390.0,0.0403,0.0,0.0,0.456,0.0
2649,Canada,2006,17.6,0.896,18800.0,16500.0,0.93,0.258,4.74,3.03,4.83
744,Austria,1980,6.84,0.484,0.0,4680.0,0.327,0.0,0.0,1.6,0.0
2263,Colombia,2001,1.39,0.0661,1200.0,875.0,0.0676,0.0,0.127,0.253,0.79
1530,Romania,1991,5.97,0.447,2420.0,2520.0,0.0541,0.0,0.855,0.664,0.299
3249,Singapore,2013,10.3,0.0483,8800.0,8680.0,0.0,0.0,0.0,11.7,0.0
2216,Luxembourg,2000,20.0,0.252,2670.0,15700.0,0.0245,0.0,0.0,5.22,0.0
2185,Colombia,2000,1.42,0.0682,1180.0,855.0,0.0694,0.0,0.124,0.274,0.916
2949,Vietnam,2009,1.41,0.128,926.0,913.0,0.0297,0.0,0.0763,0.163,0.191
2470,Slovak Republic,2003,7.85,0.86,5770.0,5020.0,0.0553,0.284,0.0,0.617,0.0
2268,Algeria,2001,2.67,0.0178,847.0,715.0,0.00019,0.0,2.36,0.279,2.09
3026,Venezuela,2010,6.67,0.00701,4100.0,3170.0,0.228,0.0,0.921,1.2,5.13
1249,Romania,1987,9.09,0.695,3180.0,3280.0,0.042,0.0,1.15,0.763,0.431
1891,India,1996,0.895,0.147,451.0,359.0,0.00603,0.00079,0.0173,0.0823,0.0354
454,Sri Lanka,1975,0.21,0.0,0.0,71.0,0.00686,0.0,0.0,0.058,0.0
2567,Bangladesh,2005,0.271,0.00516,190.0,174.0,0.00079,0.0,0.082,0.0278,0.0
1651,UK,1993,10.1,0.925,5610.0,5490.0,0.00641,0.133,0.946,1.46,1.74
355,Belgium,1974,13.9,1.18,0.0,4130.0,0.00211,0.0013,0.0,2.76,0.0
1305,Norway,1988,8.54,0.235,26200.0,23000.0,2.23,0.0,5.75,2.13,13.5
992,Slovak Republic,1983,11.4,1.57,0.0,4520.0,0.031,0.104,0.0,1.15,0.0
757,Denmark,1980,11.8,1.2,0.0,4600.0,0.0005,0.0,0.0,2.65,0.0572
1160,Ireland,1986,8.13,0.779,3600.0,3270.0,0.0223,0.0,0.0,1.38,0.0
3111,Azerbaijan,2012,3.79,0.0004,2480.0,2050.0,0.0,0.0,1.56,0.45,4.72
1325,South Africa,1988,9.77,1.98,4510.0,3990.0,0.00773,0.0256,0.0,0.452,0.0
194,Sri Lanka,1971,0.251,0.0,0.0,57.7,0.0056,0.0,0.0,0.0713,0.0
1210,Czech Republic,1987,17.8,3.64,6020.0,5450.0,0.0206,0.0893,0.0,0.994,0.0
2449,Lithuania,2003,3.69,0.0511,5710.0,3090.0,0.00811,0.386,0.0,0.709,0.0
665,Saudi Arabia,1978,13.3,0.0,0.0,1040.0,0.0,0.0,0.536,3.25,49.1
1877,Denmark,1996,14.3,1.7,10200.0,6650.0,0.00031,0.0,1.1,2.19,1.93
3126,Algeria,2012,3.43,0.00781,1540.0,1240.0,0.0,0.0,1.8,0.45,1.8
290,Belgium,1973,14.3,1.11,0.0,3940.0,0.00151,0.00067,0.0,3.14,0.0
1719,Czech Republic,1994,12.8,2.26,5670.0,5190.0,0.0122,0.108,0.0,0.68,0.0
731,Singapore,1979,15.2,0.00028,0.0,2530.0,0.0,0.0,0.0,4.07,0.0
2839,Lithuania,2008,4.7,0.0659,4360.0,3730.0,0.0103,0.253,0.0,0.929,0.0
1968,Indonesia,1997,1.39,0.0393,349.0,328.0,0.00214,0.0,0.283,0.241,0.373
1795,Colombia,1995,1.62,0.0991,1300.0,932.0,0.0759,0.0,0.0995,0.336,0.852
1764,Romania,1994,5.28,0.442,2390.0,2230.0,0.0492,0.0,0.641,0.487,0.302
3082,New Zealand,2011,7.77,0.317,10100.0,9460.0,0.488,0.0,0.0,1.64,0.0
322,South Korea,1973,2.14,0.216,0.0,397.0,0.0033,0.0,0.0,0.356,0.0
1564,Germany,1992,12.1,1.31,6730.0,6450.0,0.0186,0.17,0.168,1.68,0.0
1231,Japan,1987,7.34,0.565,5840.0,5640.0,0.0531,0.133,0.0,1.73,0.0
2684,Luxembourg,2006,25.7,0.199,9310.0,16500.0,0.0205,0.0,0.0,6.3,0.0
1093,Indonesia,1985,0.738,0.00546,99.2,79.4,0.00153,0.0,0.171,0.132,0.402
2721,Azerbaijan,2007,3.49,0.00057,2500.0,2120.0,0.023,0.0,1.04,0.519,4.97
997,USA,1983,18.4,1.61,0.0,9740.0,0.122,0.113,1.59,2.92,2.05
1218,France,1987,6.8,0.329,6770.0,5670.0,0.108,0.409,0.0,1.55,0.0
2697,Poland,2006,8.76,1.5,4220.0,3580.0,0.0046,0.0,0.101,0.628,0.0
2620,Portugal,2005,6.62,0.317,4430.0,4680.0,0.0386,0.0,0.0,1.54,0.0
2360,Ireland,2002,11.8,0.674,6450.0,6040.0,0.0199,0.0,0.0,2.25,0.0
325,Luxembourg,1973,40.8,6.95,0.0,11800.0,0.0115,0.0,0.0,4.72,0.0
2948,Venezuela,2009,6.43,0.00846,4450.0,3060.0,0.259,0.0,0.975,1.22,5.56
612,Argentina,1978,3.79,0.0426,0.0,1090.0,0.0244,0.00912,0.241,0.906,0.858
855,Philippines,1981,0.71,0.00498,0.0,331.0,0.00662,0.0,0.0,0.21,0.0
3031,Australia,2011,18.0,2.26,11400.0,10600.0,0.0564,0.0,2.12,1.97,0.955
1336,Chile,1989,2.45,0.166,1360.0,1200.0,0.07,0.0,0.0,0.478,0.0
2480,Venezuela,2003,7.5,0.00169,3520.0,2640.0,0.202,0.0,0.942,0.942,5.77
3003,Norway,2010,9.47,0.156,25300.0,24900.0,2.07,0.0,18.7,2.13,20.1
1365,Luxembourg,1989,26.2,3.0,3650.0,13500.0,0.0194,0.0,0.0,3.83,0.0
2766,North Macedonia,2007,4.6,0.704,3150.0,3660.0,0.0424,0.0,0.0,0.504,0.0
1635,Canada,1993,16.4,0.832,18600.0,16300.0,0.969,0.281,3.98,2.7,3.58
259,Sri Lanka,1972,0.272,0.0,0.0,64.2,0.00563,0.0,0.0,0.0768,0.0
622,China,1978,1.5,0.291,0.0,247.0,0.004,0.0,0.0122,0.0939,0.107
441,"Hong Kong, China",1975,2.62,0.00143,0.0,1440.0,0.0,0.0,0.0,1.11,0.0
2843,Mexico,2008,4.45,0.0912,2430.0,2070.0,0.0305,0.00762,0.366,0.834,1.42
281,Turkey,1972,1.47,0.14,0.0,272.0,0.00744,0.0,0.0,0.261,0.0
407,Slovak Republic,1974,11.3,1.45,0.0,3140.0,0.0409,0.00894,0.0,1.19,0.0
442,Hungary,1975,7.16,0.754,0.0,2150.0,0.00133,0.0,0.0,0.955,0.0
2682,Sri Lanka,2006,0.599,0.00222,482.0,403.0,0.0199,0.0,0.0,0.209,0.0
2605,Lithuania,2005,4.22,0.0553,4420.0,3190.0,0.0114,0.26,0.0,0.829,0.0
2947,Uzbekistan,2009,3.8,0.0367,1780.0,1640.0,0.0296,0.0,1.79,0.152,0.159
2507,Finland,2004,13.2,1.41,16500.0,16800.0,0.248,0.374,0.0,2.05,0.0
2140,Morocco,1999,1.14,0.0798,453.0,458.0,0.00249,0.0,0.0,0.262,0.0
1434,Sri Lanka,1990,0.221,0.0,182.0,151.0,0.0156,0.0,0.0,0.0736,0.0
1675,Malaysia,1993,4.66,0.0703,1790.0,1570.0,0.0213,0.0,1.06,0.841,1.57
1731,"Hong Kong, China",1994,5.18,0.866,4460.0,4840.0,0.0,0.0,0.0,1.49,0.0
2622,Romania,2005,4.8,0.401,2770.0,2370.0,0.0798,0.0219,0.453,0.491,0.254
3025,Uzbekistan,2010,3.64,0.0359,1820.0,1650.0,0.034,0.0,1.72,0.127,0.128
3331,Thailand,2014,4.07,0.261,2540.0,2480.0,0.0,0.0,0.491,0.775,0.247
2551,Thailand,2004,3.36,0.165,1910.0,1820.0,0.00786,0.0,0.306,0.703,0.15
686,Chile,1979,2.2,0.0877,0.0,873.0,0.0581,0.0,0.0,0.467,0.0
2523,Kazakhstan,2004,11.2,1.74,4390.0,3860.0,0.046,0.0,0.739,0.592,3.9
1554,Bulgaria,1992,6.57,0.895,4100.0,3740.0,0.0205,0.115,0.0,0.685,0.0
931,Turkey,1982,1.87,0.175,0.0,544.0,0.0264,0.0,0.0,0.353,0.0
557,China,1977,1.36,0.269,0.0,221.0,0.00433,0.0,0.011,0.086,0.0978
1838,Philippines,1995,0.86,0.0203,481.0,402.0,0.00774,0.0,0.0,0.241,0.0
2706,Sweden,2006,5.9,0.334,15800.0,15300.0,0.584,0.633,0.0,1.89,0.0
1154,UK,1986,10.1,1.2,5330.0,4950.0,0.00724,0.0897,0.664,1.37,2.25
2610,North Macedonia,2005,5.47,0.708,3370.0,3410.0,0.063,0.0,0.0,0.442,0.0
2657,Denmark,2006,10.9,1.03,8380.0,6820.0,0.00036,0.0,1.71,1.71,3.09
197,Mexico,1971,2.38,0.0255,0.0,519.0,0.0231,0.0,0.177,0.41,0.454
750,Switzerland,1980,6.45,0.0544,0.0,5990.0,0.448,0.196,0.0,2.04,0.0
1112,Oman,1985,5.76,0.0,1930.0,1620.0,0.0,0.0,0.95,0.942,16.5
17,Luxembourg,1965,37.0,8.26,0.0,9110.0,0.0257,0.0,0.0,2.52,0.0
3254,Turkmenistan,2013,12.4,0.0,3520.0,2450.0,0.0,0.0,9.45,1.15,2.32
481,UAE,1976,62.2,0.0,0.0,2940.0,0.0,0.0,2.55,1.46,147.0
575,Ireland,1977,7.27,0.565,0.0,2540.0,0.0196,0.0,0.0,1.74,0.0
2519,Iceland,2004,10.7,0.361,29600.0,28200.0,2.09,0.0,0.0,2.82,0.0
1230,Italy,1987,6.67,0.258,3530.0,3660.0,0.0598,0.00026,0.232,1.58,0.069
1783,Australia,1995,17.0,2.31,9740.0,9030.0,0.0754,0.0,1.41,2.03,1.48
763,France,1980,9.4,0.578,0.0,4430.0,0.111,0.0978,0.0,2.04,0.0
1452,Romania,1990,7.22,0.535,2740.0,2920.0,0.0423,0.0,0.975,0.796,0.346
2829,Iran,2008,7.42,0.0163,2920.0,2380.0,0.00595,0.0,1.47,1.28,2.99
135,Germany,1970,13.1,1.9,0.0,3830.0,0.0193,0.00714,0.131,1.77,0.0
1521,Norway,1991,7.93,0.169,26000.0,23800.0,2.22,0.0,5.0,1.89,22.0
635,Greece,1978,5.08,0.768,0.0,2100.0,0.0273,0.0,0.0,1.25,0.0
1514,Luxembourg,1991,32.3,2.71,3660.0,14100.0,0.0187,0.0,0.0,4.77,0.0
460,Norway,1975,7.65,0.247,0.0,16300.0,1.66,0.0,0.0,2.02,2.3
3148,South Korea,2012,11.7,1.61,10600.0,10300.0,0.0,0.0,0.0,2.17,0.0
1994,Philippines,1997,0.96,0.0334,545.0,464.0,0.0072,0.0,0.0,0.258,0.0
552,Bulgaria,1977,8.62,0.894,0.0,3440.0,0.0345,0.0576,0.0,1.47,0.0
3235,Malaysia,2013,7.96,0.511,4780.0,4420.0,0.0,0.0,2.12,1.18,0.974
3243,Poland,2013,8.43,1.4,4310.0,3940.0,0.0,0.0,0.1,0.624,0.0
3137,Hungary,2012,4.75,0.265,3510.0,3920.0,0.0,0.0,0.0,0.648,0.0
3277,Colombia,2014,1.83,0.114,1550.0,1320.0,0.0,0.0,0.226,0.313,1.11
2056,South Korea,1998,7.8,0.773,5090.0,4440.0,0.00809,0.17,0.0,2.01,0.0
77,USA,1967,18.1,1.4,0.0,5890.0,0.0946,0.00323,0.0,2.95,2.37
2106,China,1999,2.54,0.543,967.0,914.0,0.0139,0.00102,0.017,0.163,0.125
3007,Peru,2010,1.97,0.028,1240.0,1100.0,0.0592,0.0,0.217,0.293,0.251
2810,Cyprus,2008,8.03,0.0207,4700.0,4510.0,0.0,0.0,0.0,2.8,0.0
2932,Portugal,2009,5.39,0.269,4730.0,4840.0,0.0668,0.0,0.0,1.22,0.0
424,Canada,1975,17.2,0.67,0.0,10500.0,0.752,0.0467,2.66,3.52,3.54
1401,Canada,1990,16.8,0.985,17400.0,16200.0,0.921,0.227,3.23,2.9,3.37
2528,Luxembourg,2004,26.2,0.176,9150.0,16300.0,0.0198,0.0,0.0,6.65,0.0
2544,Romania,2004,4.83,0.418,2620.0,2300.0,0.065,0.0218,0.481,0.503,0.264
340,Saudi Arabia,1973,14.2,0.0,0.0,393.0,0.0,0.0,0.219,3.59,57.2
1343,Algeria,1989,3.18,0.0335,610.0,527.0,0.00079,0.0,1.66,0.341,2.17
1388,Venezuela,1989,5.67,0.0272,3010.0,2480.0,0.155,0.0,0.973,1.07,5.51
412,USA,1974,21.2,1.4,0.0,8450.0,0.12,0.048,2.22,3.68,2.26
1990,New Zealand,1997,8.35,0.333,9890.0,9090.0,0.533,0.0,0.0,1.59,0.0
88,UK,1968,11.0,1.89,0.0,3760.0,0.00554,0.0408,0.0,1.65,0.00152
998,Venezuela,1983,5.65,0.00752,0.0,2220.0,0.0949,0.0,0.908,1.29,5.92
819,Cyprus,1981,4.49,0.0,0.0,1440.0,0.0,0.0,0.0,1.21,0.0
323,Kuwait,1973,26.8,0.0,0.0,3460.0,0.0,0.0,2.51,5.5,170.0
1996,Portugal,1997,5.43,0.35,3360.0,3350.0,0.11,0.0,0.0,1.4,0.0
766,"Hong Kong, China",1980,3.41,0.00041,0.0,2160.0,0.0,0.0,0.0,1.33,0.0
321,Japan,1973,8.35,0.517,0.0,4070.0,0.0531,0.00772,0.0,2.46,0.0
2108,Cyprus,1999,7.43,0.0259,3390.0,3160.0,0.0,0.0,0.0,2.65,0.0
1510,South Korea,1991,6.05,0.558,3030.0,2590.0,0.00691,0.112,0.0,1.38,0.0
2974,Estonia,2010,14.3,2.93,9730.0,6510.0,0.00173,0.0,0.0,1.03,0.0
836,Iran,1981,2.8,0.0249,0.0,554.0,0.0134,0.0,0.105,0.69,1.65
979,Netherlands,1983,9.57,0.367,0.0,4300.0,0.0,0.0216,4.05,2.07,0.0
1443,Norway,1990,8.32,0.191,28700.0,23400.0,2.46,0.0,5.12,2.06,19.3
1792,Switzerland,1995,6.21,0.0272,8990.0,7280.0,0.431,0.305,0.0,1.69,0.0
2344,Germany,2002,11.1,1.05,7200.0,6900.0,0.0241,0.172,0.188,1.56,0.0
271,Poland,1972,9.95,2.27,0.0,2110.0,0.00391,0.0,0.145,0.319,0.0
46,New Zealand,1966,5.25,0.6,0.0,3680.0,0.304,0.0,0.0,1.13,0.0
1110,Norway,1985,7.83,0.269,24900.0,22600.0,2.12,0.0,5.38,2.17,9.44
1133,Australia,1986,15.1,2.04,8140.0,7310.0,0.0776,0.0,0.79,1.86,1.72
2408,Austria,2003,9.52,0.5,7410.0,7700.0,0.351,0.0,0.0,1.74,0.0
1669,Lithuania,1993,4.45,0.101,3840.0,2490.0,0.0092,0.287,0.0,1.03,0.0
16,Japan,1965,3.93,0.495,0.0,1790.0,0.0672,0.0,0.0,0.893,0.0
2541,Poland,2004,8.43,1.42,4010.0,3420.0,0.00469,0.0,0.102,0.561,0.0
2863,Thailand,2008,3.43,0.225,2190.0,2080.0,0.00896,0.0,0.385,0.657,0.217
2241,Trinidad and Tobago,2000,18.8,0.0,4310.0,3800.0,0.0,0.0,9.38,1.37,5.19
3307,Lithuania,2014,4.34,0.0766,1480.0,3820.0,0.0,0.0,0.0,0.834,0.0
867,USA,1981,19.6,1.64,0.0,9980.0,0.0976,0.107,1.93,3.17,2.07
1902,Sri Lanka,1996,0.38,1e-05,247.0,204.0,0.0152,0.0,0.0,0.123,0.0
2854,Portugal,2008,5.67,0.237,4340.0,4850.0,0.055,0.0,0.0,1.32,0.0
2587,UK,2005,9.46,0.621,6610.0,6270.0,0.00703,0.117,1.32,1.39,1.41
438,France,1975,8.5,0.471,0.0,3270.0,0.0981,0.0298,0.0,2.09,0.0
2188,Germany,2000,11.1,1.05,7080.0,6640.0,0.0227,0.177,0.187,1.59,0.0
1222,Hungary,1987,8.04,0.717,2840.0,3420.0,0.00139,0.0903,0.0,0.955,0.0
2937,Singapore,2009,11.8,0.00081,8420.0,8110.0,0.0,0.0,0.0,11.2,0.0
2515,India,2004,1.01,0.171,618.0,449.0,0.00649,0.0013,0.0214,0.107,0.0322
2022,Bulgaria,1998,6.54,1.02,5130.0,3930.0,0.0328,0.179,0.0,0.587,0.0
1038,Kuwait,1984,17.1,0.0,0.0,7050.0,0.0,0.0,2.16,4.61,36.8
1111,New Zealand,1985,6.69,0.333,8710.0,7560.0,0.518,0.0,0.0,1.09,0.0
2313,Singapore,2001,12.1,0.0,8110.0,7520.0,0.0,0.0,0.0,9.55,0.0
262,Mexico,1972,2.42,0.0273,0.0,563.0,0.024,0.0,0.178,0.449,0.459
1246,Poland,1987,12.4,2.83,3880.0,3520.0,0.0038,0.0,0.1,0.455,0.0
